image,prediction,confidence,raw_score,expected,correct
coco_A_white_city_passenger_bus_traveling_down_a_street_surrounded_by_tall_buildings..jpg,Real,0.9919,0.9919,real,True
coco_Two_motorcycles_parked_next_to_each_other_on_a_parking_lot..jpg,Real,0.9865,0.9865,real,True
coco_A_long_bench_sitting_next_to_a_large_fence..jpg,Real,0.9930,0.9930,real,True
coco_A_picture_of_large_glass_door_trimmed_in_white_and_a_large_beige_structure_beside_it..jpg,Real,0.9402,0.9402,real,True
coco_a_group_of_airplanes_waiting_on_the_tarmac.jpg,Real,0.9947,0.9947,real,True
coco_Two_giraffe_standing_next_to_each_other_near__brick_building..jpg,Real,0.9505,0.9505,real,True
coco_there's_and_airplane_in_the_sky_flying_over_some_trees.jpg,Real,1.0000,1.0000,real,True
coco_There_are_a_lot_of_air_planes_that_are_flying_in_the_sky.jpg,Real,0.7373,0.7373,real,True
coco_A_traffic_light_sitting_next_to_a_cluster_of_traffic_cones..jpg,Real,0.9949,0.9949,real,True
coco_A_couple_of_men_standing_near_a_sailboat..jpg,Real,0.9337,0.9337,real,True
coco_A_dog_standing_by_a_television_in_a_room..jpg,Real,1.0000,1.0000,real,True
coco_Pair_of_giraffes_standing_next_to_a_wooden_pole_barrier_fence._.jpg,Real,0.9909,0.9909,real,True
coco_Cars_are_travelling_on_a_foreign_city_street..jpg,Real,0.8028,0.8028,real,True
coco_Two_plane_flying_over_a_sea_and_island.jpg,Real,0.9934,0.9934,real,True
coco_A_car_with_alarm_clocks_and_flowers_on_it's_dash_board..jpg,Real,0.9992,0.9992,real,True
coco_a_red_white_and_black_plane_parked_inside_a_building_.jpg,Fake,0.6729,0.3271,real,False
coco_A_plane_is_flying_above_the_airport_terminal.jpg,Real,1.0000,1.0000,real,True
coco_A_row_of_wooden_cages_with_white_sheets_over_them..jpg,Real,0.9993,0.9993,real,True
coco_The_man_is_giving_the_young_girl_a_ride_on_his_motorcycle..jpg,Real,0.8495,0.8495,real,True
coco_It's_wondrous_how_that_big_airplane_manages_to_stay_up_in_the_sky..jpg,Real,0.9857,0.9857,real,True
coco_The_door_of_a_public_bus_with_a_reflection_of_a_woman's_photo_in_the_side_window_of_the_bus..jpg,Real,0.9998,0.9998,real,True
coco_A_mini_car_mouse_is_sitting_on_a_mousepad_with_the_headlights_on..jpg,Real,0.9996,0.9996,real,True
coco_A_woman_carrying_shopping_bags_past_a_tall_fire_hydrant..jpg,Real,0.9962,0.9962,real,True
coco_A_toilet_in_a_bathroom_suspended_in_the_air.jpg,Real,0.9999,0.9999,real,True
coco_The_train_is_passing_by_the_open_field..jpg,Real,0.9802,0.9802,real,True
coco_a_bath_room_with_a_toilet_a_sink_and_a_bath_tub.jpg,Real,0.9691,0.9691,real,True
coco_A_street_sign_for_Davis_St._and_Third_Ave._with_a_skyscraper_behind..jpg,Real,0.9549,0.9549,real,True
coco_A_train_traveling_down_tracks_next_to_a__building..jpg,Real,0.8440,0.8440,real,True
coco_a_close_up_of_two_giraffes_with_a_rock_background.jpg,Real,0.9821,0.9821,real,True
coco_a_close_up_of_a_toilet_with_tiled_walls_.jpg,Real,0.9750,0.9750,real,True
coco_Two_urinals_in_wall_with_a_white_divider..jpg,Fake,0.5469,0.4531,real,False
coco_A_couple_of_boats_floating_on_top_of_a_body_of_water..jpg,Real,0.9997,0.9997,real,True
coco_A_toilet_is_outside_on_the_sidewalk_by_a_door..jpg,Real,0.7675,0.7675,real,True
coco_a_small_bird_on_a_branch_in_a_tree.jpg,Real,0.9958,0.9958,real,True
coco_A_dog_with_goggles_is_in_a_motorcycle_side_car..jpg,Real,0.9910,0.9910,real,True
coco_A_long_train_traveling_along_side_of_a_mountain..jpg,Real,0.9925,0.9925,real,True
coco_about_twenty_people_riding_bicycles_through_a_town_area.jpg,Real,0.6944,0.6944,real,True
coco_a_white_and_blue_bus_is_by_a_curb.jpg,Real,0.9989,0.9989,real,True
coco_a_small_toy_plane_flying_over_a_street_.jpg,Real,1.0000,1.0000,real,True
coco_A_man_is_walking_down_the_street_in_front_of_a_red_door..jpg,Real,0.8212,0.8212,real,True
coco_A_gray_and_black_bird_sitting_next_to_the_ocean..jpg,Real,0.9945,0.9945,real,True
coco_a_man_is_shaving_in_a_mirror_in_a_bathroom.jpg,Real,0.9996,0.9996,real,True
coco_The_view_of_a_room_with_several_different_utensils_displayed_on_shelves..jpg,Real,0.8521,0.8521,real,True
coco_We_are_looking_at_a_black_and_white_shot_of_a_train_platform..jpg,Real,0.8955,0.8955,real,True
coco_Large_tree_with_wooden_picnic_bench_in_wilderness_area.jpg,Real,0.9949,0.9949,real,True
coco_a_yellow_and_black_train_is_coming_down_the_tracks.jpg,Real,0.9959,0.9959,real,True
coco_A_man_is_sitting_on_his_motorcycle_and_ready_to_go._.jpg,Fake,0.7512,0.2488,real,False
coco_A_clean_bathroom_is_pictured_in_this_image..jpg,Real,0.9691,0.9691,real,True
coco_A_white_bird_walking_through_a_shallow_area_of_water..jpg,Fake,0.6075,0.3925,real,False
coco_A_large_commercial_airplane_sitting_on_the_runway..jpg,Real,0.8444,0.8444,real,True
coco_A_bench_partially_buried_in_sand_on_a_beach_near_the_ocean..jpg,Real,0.9994,0.9994,real,True
coco_A_black_train_with_smoke_coming_out_of_it_on_a_track._.jpg,Real,0.9578,0.9578,real,True
coco_A_tall_giraffe_standing_in_a_forest_on_a_grassy_ground..jpg,Real,0.9614,0.9614,real,True
coco_A_herd_of_animals_laying_down_in_a_lush_green_field..jpg,Real,0.9931,0.9931,real,True
coco_A_giraffe_grazing_on_a_tree_in_the_wilderness_with_other_wildlife.jpg,Real,0.9999,0.9999,real,True
coco_A_picture_of_rush_hour_traffic_on_the_streets..jpg,Real,0.9999,0.9999,real,True
coco_A_couple_of_sheep_walking_across_a_lush_green_field..jpg,Real,0.9942,0.9942,real,True
coco_A_motorcycle_that_is_painted_green_and_parked..jpg,Real,0.9216,0.9216,real,True
coco_A_small_black_dog_sitting_in_front_of_a_TV..jpg,Real,1.0000,1.0000,real,True
coco_Two_toilets_sitting_on_a_sidewalk_with_a_cardboard_box..jpg,Real,0.9315,0.9315,real,True
coco_A_woman_standing_in_front_of_a_bathroom_mirror..jpg,Real,0.9994,0.9994,real,True
coco_A_child's_train_sitting_on_top_of_snow_near_a_building..jpg,Real,0.9754,0.9754,real,True
coco_A_teddy_bear_is_seen_looking_out_the_window..jpg,Real,0.9950,0.9950,real,True
coco_The_neck_and_head_of_two_large_giraffes_by_a_tree..jpg,Real,0.9998,0.9998,real,True
coco_A_towel_hangs_beneath_a_sink_in_a_bathroom..jpg,Fake,0.7098,0.2902,real,False
coco_A_stop_sign_is_at_an_intersection_on_Morgan_Rd..jpg,Real,0.9028,0.9028,real,True
coco_A_couple_flying_a_kite_at_dusk_on_the_seaside..jpg,Real,0.9981,0.9981,real,True
coco_The_train_could_be_going_as_fast_as_lightning.jpg,Real,0.9780,0.9780,real,True
coco_A_large_green_gate_sitting_in_front_of_a_red_brick_building..jpg,Real,0.9973,0.9973,real,True
coco_A_red_bus_on_street_next_to_buildings..jpg,Real,0.9814,0.9814,real,True
coco_A_man_standing_next_to_a_woman_in_a_room..jpg,Real,1.0000,1.0000,real,True
coco_A_bench_sits_all_alone_on_a_beach_looking_at_the_magnificent_ocean_view..jpg,Real,0.9996,0.9996,real,True
coco_A_blue_train_traveling_along_a_very_long_bridge..jpg,Real,0.9389,0.9389,real,True
coco_A_giraffe_grazing_from_tree_with_brick_wall_in_background..jpg,Real,0.9993,0.9993,real,True
coco_A_man_sitting_on_a_bench_looking_out_to_sea..jpg,Real,0.9982,0.9982,real,True
coco_a_bathroom_with_a_wooden_water_box_for_the_toilet.jpg,Real,0.9976,0.9976,real,True
coco_A_clean_bathroom_with_blue_tiles_on_wall_and_counter..jpg,Real,0.9833,0.9833,real,True
coco_A_doughnut_shop_sign_hanging_off_the_side_of_a_building..jpg,Real,0.9804,0.9804,real,True
coco_A_kitchen_area_with_stove,_shoveling_and_a_dishwasher..jpg,Real,0.9992,0.9992,real,True
coco_The_lights_are_on_above_the_mirror_of_the_bathroom_sink..jpg,Real,0.9998,0.9998,real,True
coco_Several_bicycles_lined_up_against_a_brick_building..jpg,Real,0.9978,0.9978,real,True
coco_a_line_of_cars_with_a_motorcycle_in_front.jpg,Real,0.9987,0.9987,real,True
coco_a_man_standing_next_to_a_red_train_near_a_train_track_.jpg,Real,0.9968,0.9968,real,True
coco_A_display_of_a_toilet_and_sink_in_a_store._.jpg,Real,0.9994,0.9994,real,True
coco_A_couch_sitting_next_to_a_white_fire_hydrant..jpg,Real,0.9999,0.9999,real,True
coco_A_small_sink_inside_of_a_very_clean_and_white_bathroom._.jpg,Real,0.9999,0.9999,real,True
coco_A_cat_and_a_metal_bowl_on_a_wooden_platform..jpg,Real,1.0000,1.0000,real,True
coco_An_image_looking_down_in_to_a_toilet..jpg,Real,0.9977,0.9977,real,True
coco_a_person_standing_in_an_alley_with_sheep.jpg,Real,0.9999,0.9999,real,True
coco_A_women_in_a_sunhat_and_sunglasses_posing_beside_a_bilingual_English-Arabic_stop_sign..jpg,Real,0.5339,0.5339,real,True
coco_A_person_standing_in_front_of_a_stop_sign_in_the_dark..jpg,Real,0.9959,0.9959,real,True
coco_A_small_bath_room_with_a_sink_and_toilet..jpg,Real,0.9989,0.9989,real,True
coco_A_couple_of_airplanes_that_are_sitting_on_a_runway..jpg,Real,0.9885,0.9885,real,True
coco_A_street_sign_that_indicates_that_you_shouldn't_turn_left..jpg,Fake,0.5329,0.4671,real,False
coco_a_man_and_some_people_riding_on_a_raft_.jpg,Real,0.9999,0.9999,real,True
coco_A_man_standing_with_his_back_to_a_mirror,_but_his_reflection_facing_him._.jpg,Real,0.9957,0.9957,real,True
coco_Woman_pushing_a_stroller_into_a_blue_building..jpg,Real,0.9851,0.9851,real,True
coco_A_row_of_park_benches_with_flower_beds_hanging_next_to_them..jpg,Real,0.7304,0.7304,real,True
coco_A_person_holding_an_old_phone_showing_it_to_the_camera..jpg,Real,0.9999,0.9999,real,True
coco_A_person_that_is_feeding_an_animal_with_her_hand..jpg,Real,0.9995,0.9995,real,True
coco_a_kitchen_with_a_sink_a_shelf_and_a_chair.jpg,Real,0.9870,0.9870,real,True
coco_A_small_white_car_with_a_small_white_dog_riding_in_it..jpg,Real,0.9920,0.9920,real,True
coco_A_large_giraffe_is_standing_in_a_vast_green_field._.jpg,Real,0.9407,0.9407,real,True
coco_A_herd_of_zebra_standing_around_a_tall_wooden_tree..jpg,Real,0.9990,0.9990,real,True
coco_A_group_of_people_walk_around_in_a_business_area..jpg,Real,0.9984,0.9984,real,True
coco_A_locomotive_is_on_the_tracks_along_side_some_trees..jpg,Real,0.9793,0.9793,real,True
coco_there_is_a_large_sign_that_says_a_street_name_on_it.jpg,Real,0.9988,0.9988,real,True
coco_Hospital_display_of_different_bed_setups_and_a_nurses_uniform._.jpg,Real,0.9990,0.9990,real,True
coco_A_man_standing_next_to_a_train_going_through_grand_central_station.jpg,Real,0.9699,0.9699,real,True
coco_A_trolley_in_a_populated_downtown_area_with_people..jpg,Real,0.9993,0.9993,real,True
coco_A_man_on_a_motorcycle_outside_in_a_black_and_white_photo_.jpg,Real,0.5577,0.5577,real,True
coco_a_stuffed_animal_and_a_figurine_are_sitting_on_a_bench_and_water.jpg,Real,0.9986,0.9986,real,True
coco_A_small_red_fire_hydrant_in_grassy_field..jpg,Real,0.9190,0.9190,real,True
coco_A_large_group_of_people_on_a_beach_that_is_next_to_a_mountain_range..jpg,Real,0.9469,0.9469,real,True
coco_A_brown_wooden_bench_sitting_up_against_a_wall..jpg,Real,0.9997,0.9997,real,True
coco_there_is_a_small_bathroom_that_is_white_and_has_a_toilet.jpg,Real,0.9999,0.9999,real,True
coco_A_giraffe_standing_next_to_a_palm_tree..jpg,Real,0.9790,0.9790,real,True
coco_A_herd_of_sheep_walking_across_a_lush_green_field..jpg,Real,0.9998,0.9998,real,True
coco_The_Big_Ben_clock_tower_towering_over_the_city_of_London..jpg,Real,0.9998,0.9998,real,True
coco_A_plane_with_water_skies_for_landing_gear_coming_in_for_a_landing_at_a_lake..jpg,Real,0.9976,0.9976,real,True
coco_A_bowl_of_prepared_food_including_rice,_meat_and_broccoli..jpg,Real,0.9952,0.9952,real,True
coco_a_red_fire_hydrant_in_the_middle_of_a_green_field..jpg,Real,0.8017,0.8017,real,True
coco_Two_orange_and_silver_trains_passing_on_a_street..jpg,Real,0.9985,0.9985,real,True
coco_A_small_herd_of_sheep_walking_along_a_grass_covered_field..jpg,Real,0.7785,0.7785,real,True
coco_A_large_white_toilet_next_to_a_child's_white_toilet..jpg,Real,0.8939,0.8939,real,True
coco_A_close_up_of_a_front_end_of_a_motorcycle_and_tire..jpg,Fake,0.5191,0.4809,real,False
coco_A_group_of_people_sitting_around_a_table_under_an_umbrella..jpg,Real,1.0000,1.0000,real,True
coco_train-00007-of-00008_128_A_red_stop_sign_sitting_under_a_green_street_sign..jpg,Real,0.9981,0.9981,real,True
coco_two_bikes_parked_on_the_street_with_pizza_delivery_boxes_attached_to_their_back_ends.jpg,Real,0.9929,0.9929,real,True
coco_A_toilet_as_is_typical_in_Asian_countries._.jpg,Real,0.9975,0.9975,real,True
coco_Two_sheep_running_in_the_snow_with_something_covering_their_bodies._.jpg,Real,0.9834,0.9834,real,True
coco_A_look_out_of_the_window_of_a_train_on_the_tracks..jpg,Real,0.9936,0.9936,real,True
coco_a_number_of_large_air_planes_at_terminals_.jpg,Real,0.9862,0.9862,real,True
coco_A_crowd_of_people_standing_around_a_field..jpg,Real,0.9963,0.9963,real,True
coco__A_city_bus_parked_on_a_very_steep_hill.jpg,Real,0.9987,0.9987,real,True
coco_A_two_way_street_sign_picture_from_a_piece_camera_film.jpg,Real,1.0000,1.0000,real,True
coco_A_couple_of_bikers_riding_on_top_of_motorcycles_down_a_street..jpg,Real,0.9998,0.9998,real,True
coco_Two_mountain_goats_standing_on_the_side_of_a_mountain..jpg,Real,0.9937,0.9937,real,True
coco_One_giraffe_sitting_on_the_grass_and_another_giraffe_standing_up._.jpg,Real,0.9986,0.9986,real,True
coco_A_city_bus_moving_along_a_road_with_many_trees..jpg,Real,0.9931,0.9931,real,True
coco_A_gray_and_yellow_train_traveling_along_the_tracks.jpg,Fake,0.8480,0.1520,real,False
coco_A_man_riding_on_the_back_of_a_brown_horse_in_front_of_a_truck..jpg,Real,0.9654,0.9654,real,True
coco_A_blue_and_white_bus_is_traveling_down_the_road._.jpg,Real,0.9895,0.9895,real,True
coco_A_man_with_a_red_helmet_on_a_small_moped_on_a_dirt_road._.jpg,Real,0.9998,0.9998,real,True
coco_Beautiful_gray_clouds_with_light_cascading_out_of_them..jpg,Real,0.9996,0.9996,real,True
coco_Train_wreck_fallen_down_into_a_body_of_water..jpg,Real,0.8147,0.8147,real,True
coco_An_orange_stripe_cat_sitting_on_top_of_a_wooden_bench..jpg,Real,0.9825,0.9825,real,True
coco_Several_vehicles_turning_the_corner_on_a_busy_intersection..jpg,Real,0.9595,0.9595,real,True
coco_A_street_scene_with_a_double_decker_bus..jpg,Real,0.9976,0.9976,real,True
coco_A_blue_fire_hydrant_above_two_pairs_of_shoes..jpg,Fake,0.5728,0.4272,real,False
coco_A_blue_train_car_sitting_on_top_of_train_tracks..jpg,Real,0.8143,0.8143,real,True
coco_A_bathroom_has_a_large_mirror_and_black_wall..jpg,Real,0.9983,0.9983,real,True
coco_A_group_of_people_gather_to_get_on_a_bus_at_the_bus_stop..jpg,Real,0.9997,0.9997,real,True
coco_Two_birds_sit_on_top_of_a_parked_car..jpg,Real,0.9377,0.9377,real,True
coco_There_is_a_big_stop_sign_colored_in_red_and_white_.jpg,Real,0.9807,0.9807,real,True
coco_Separate_men_sitting_on_park_benches_playing_on_phone_and_reading..jpg,Real,0.9993,0.9993,real,True
coco_A_hummingbird_sitting_on_a_plant_preparing_to_flap_its_wings..jpg,Real,0.9019,0.9019,real,True
coco_An_old_man_wearing_a_red_tie_and_a_black_vest..jpg,Real,0.9939,0.9939,real,True
coco_A_white_bus_traveling_down_a_road_next_to_a_car..jpg,Real,0.9997,0.9997,real,True
coco_Three_men_all_walking_in_the_middle_of_the_road_..jpg,Real,1.0000,1.0000,real,True
coco_A_kitchen_with_a_wooden_table_next_to_a_metallic_refrigerator_freezer..jpg,Real,0.9995,0.9995,real,True
coco_A_large_passenger_jet_taking_off_from_an_airport_runway..jpg,Real,0.9998,0.9998,real,True
coco_A_bench_in_a_park_covered_in_lots_of_snow..jpg,Real,0.9999,0.9999,real,True
coco_Two_trains_riding_side_by_side_on_two_tracks.jpg,Real,0.9823,0.9823,real,True
coco_A_young_man_in_a_sweat_shirt_is_standing_on_a_wooden_walkway..jpg,Real,0.9981,0.9981,real,True
coco_A_wooden_bench_sitting_next_to_an_entrance..jpg,Real,0.9998,0.9998,real,True
coco_a_wooden_bench_that_has_colorful_decorations_.jpg,Fake,0.9263,0.0737,real,False
coco_A_train_traveling_down_tracks_out_in_a_rural_country_area..jpg,Real,0.9865,0.9865,real,True
coco_An_unfinished_bathroom_with_a_toilet_is_being_worked_on..jpg,Real,0.9998,0.9998,real,True
coco_The_toilet_is_in_a_room_with_exposed_pipes..jpg,Real,0.9969,0.9969,real,True
coco_A_trio_of_dogs_sitting_in_their_owner's_lap_in_a_red_convertible..jpg,Real,0.9860,0.9860,real,True
coco_Three_tropical_bird_perched_on_top_of_high_bare_branches_.jpg,Real,0.9739,0.9739,real,True
coco_a_subway_train_with_one_passenger_waiting_to_board_.jpg,Real,0.9976,0.9976,real,True
coco_Giraffes_have_a_very_long_tongue_to_go_with_their_long_neck..jpg,Real,0.9965,0.9965,real,True
coco_A_kitchen_cluttered_with_dishes_with_a_stove_and_oven..jpg,Real,0.9992,0.9992,real,True
coco_The_torso_of_a_man_who_is_holding_a_knife..jpg,Real,0.9964,0.9964,real,True
coco_a_bathroom_with_a_sink_a_mirror_and_a_toilet.jpg,Real,0.9828,0.9828,real,True
coco_A_flock_of_birds_are_flying_above_the_spire_of_a_building_tower..jpg,Fake,0.9665,0.0335,real,False
coco_A_river_with_lots_of_trees_on_the_river_banks_and_a_bridge_in_the_middle_of_the_river..jpg,Real,0.9982,0.9982,real,True
coco_A_man_has_stopped_in_the_middle_of_the_street_and_his_hands_are_full..jpg,Real,0.9966,0.9966,real,True
coco_A_traffic_light_and_a_large_train_on_a_track..jpg,Real,0.9990,0.9990,real,True
coco_A_man_and_two_women_walking_their_dogs_and_hiking_in_the_woods..jpg,Real,0.9993,0.9993,real,True
coco_The_blue_and_white_bus_is_travelling_down_the_street..jpg,Real,0.9402,0.9402,real,True
coco_a_public_transit_bus_on_a_city_street_.jpg,Real,0.9966,0.9966,real,True
coco_A_giraffe_kneeling_in_the_grass_near_a_fence..jpg,Fake,0.9916,0.0084,real,False
coco_A_furry_dog_standing_next_to_a_fire_hydrant..jpg,Real,0.9996,0.9996,real,True
coco_two_brown_dogs_seated_on_a_bench_with_their_string.jpg,Real,0.9985,0.9985,real,True
coco_Two_tennis_players_are_sitting_on_the_bench..jpg,Real,0.9881,0.9881,real,True
coco_A_giraffe_running_across_a_desert_plain_at_a_high_speed..jpg,Real,0.9980,0.9980,real,True
coco_a_small_plane_with_a_propellor_sitting_on_a_runway.jpg,Real,0.9937,0.9937,real,True
coco_The_cat_is_peeking_out_from_inside_the_purse..jpg,Real,0.9980,0.9980,real,True
coco_A_military_motorcycle_is_parked_behind_a_van_on_a_street_way..jpg,Real,0.9997,0.9997,real,True
coco_A_blue_bus_is_crossing_the_intersection_with_various_vehicles_behind_it..jpg,Real,0.9864,0.9864,real,True
coco_A_white_and_red_bus_driving_down_a_street..jpg,Real,0.9794,0.9794,real,True
coco_A_few_school_buses_are_parked_near_other_vehicles._.jpg,Real,0.9986,0.9986,real,True
coco_A_donkey_leads_a_herd_of_sheep_down_a_busy_street..jpg,Real,0.9991,0.9991,real,True
coco_a_white_structure_with_a_building_in_the_background.jpg,Real,0.9872,0.9872,real,True
coco_A_city_street_filled_with_traffic_and_traffic_lights..jpg,Real,0.9976,0.9976,real,True
coco_Two_large_commercial_airplanes_sitting_on_the_runway..jpg,Real,0.9444,0.9444,real,True
coco_A_bus_window_with_finger_writing_on_it..jpg,Real,0.9972,0.9972,real,True
coco_A_long_haired_cat_lounging_on_top_of_a_car..jpg,Real,0.9960,0.9960,real,True
coco_A_motorcycle_on_a_gravel_area_with_people_in_the_background..jpg,Real,0.9856,0.9856,real,True
coco_A_toilet_and_a_computer_monitor_on_the_ground..jpg,Real,0.6668,0.6668,real,True
coco_A_pair_of_men_wearing_waders_stand_in_shallow_water..jpg,Real,0.9946,0.9946,real,True
coco_A_group_of_people_boarding_in_airplane_on_a_runway...jpg,Real,0.9994,0.9994,real,True
coco_A_colorful_cuckoo_clock_with_the_clock_hands_at_six_o'clock..jpg,Real,0.9865,0.9865,real,True
coco_A_banana_that_is_sitting_in_a_bowl_on_the_table..jpg,Real,0.9999,0.9999,real,True
coco_Traffic_is_stopped_on_the_road_because_of_a_red_light..jpg,Real,0.9914,0.9914,real,True
coco_A_passenger_bus_that_is_driving_down_the_street..jpg,Real,0.9998,0.9998,real,True
coco_A_dog_sitting_in_the_sidecar_of_a_motorcycle..jpg,Real,0.9999,0.9999,real,True
coco_A_bar_is_shown_with_a_tv_and_decorations..jpg,Real,0.9999,0.9999,real,True
coco_Two_buses_hitched_together_sitting_on_the_street..jpg,Real,0.9977,0.9977,real,True
coco_A_man_riding_on_the_back_of_a_motorcycle_down_a_road..jpg,Fake,0.9587,0.0413,real,False
coco_older_women_sit_on_a_bench,_with_one_of_the_women_holding_crutches.jpg,Real,0.9038,0.9038,real,True
coco_A_woman_is_in_the_kitchen_and_cooking._.jpg,Real,0.9732,0.9732,real,True
coco_a_close_up_of_a_bird_with_a_blurry_background.jpg,Real,0.9988,0.9988,real,True
coco_A_white_bus_driving_down_a_street_near_buildings..jpg,Real,0.9947,0.9947,real,True
coco_a_man_wearing_leather_riding_on_a_motorcycle_.jpg,Real,0.9788,0.9788,real,True
coco_THERE_IS_AN_ADULT_CAT_THAT_IS_LYING_DOWN_IN_THE_SINK_.jpg,Real,0.6368,0.6368,real,True
coco_a_sign_on_a_beach_at_sun_set.jpg,Fake,0.9069,0.0931,real,False
coco_A_room_that_has_a_bed_and_a_bathtub..jpg,Real,0.9976,0.9976,real,True
coco_a_kitchen_with_cabinets_and_counter_tops_sitting_on_a_tiled_floor.jpg,Real,0.9999,0.9999,real,True
coco_A_white_cat_sitting_in_the_drivers_seat_of_a_car..jpg,Real,0.9988,0.9988,real,True
coco_The_green_and_white_city_bus_is_parked_a_the_curb..jpg,Real,0.9992,0.9992,real,True
coco_A_large_commercial_aircraft_flying_in_the_sky.jpg,Real,0.9945,0.9945,real,True
coco_A_group_of_people_in_suits_standing_in_a_kitchen..jpg,Real,0.9224,0.9224,real,True
coco_The_small_bathroom_has_wooden_cabinets_around_the_sink..jpg,Real,0.9046,0.9046,real,True
coco_A_bathroom_with_a_sink_under_a_huge_vanity_mirror..jpg,Real,0.9993,0.9993,real,True
coco_The_freight_train_is_speeding_through_the_crossing..jpg,Real,0.9904,0.9904,real,True
coco_A_plate_of_pasta_with_sauce_and_bread_on_a_table..jpg,Real,0.9996,0.9996,real,True
coco_A_plane_sitting_on_top_of_a_dirt_field_next_to_another_plane..jpg,Real,0.9960,0.9960,real,True
coco_A_fire_hydrant_sitting_on_the_side_of_a_road_near_a_building..jpg,Real,0.9971,0.9971,real,True
coco_Red_street_lights_on_an_empty_intersection_with_no_traffic.jpg,Real,0.9924,0.9924,real,True
coco_A_small_bathroom_with_a_shower,_sink,_and_two_toilets..jpg,Real,0.9993,0.9993,real,True
coco_A_woman_who_is_holding_her_little_dog..jpg,Real,1.0000,1.0000,real,True
coco_A_cluttered_bathroom_with_a_toilet_and_sink..jpg,Real,0.9999,0.9999,real,True
coco_An_airplane_flying_through_a_blue_sky_with_propellers..jpg,Real,0.9608,0.9608,real,True
coco_A_cat_sitting_on_the_back_of_a_car_seat..jpg,Real,0.9976,0.9976,real,True
coco_A_white_tiled_bathroom_with_black_counter_top..jpg,Fake,0.9496,0.0504,real,False
coco_There_are_a_lot_of_animals_on_the_hills..jpg,Real,0.9963,0.9963,real,True
coco_a_man_taking_a_nap_on_the_bench_in_the_middle_of_a_park.jpg,Real,0.9994,0.9994,real,True
coco_Three_giraffes_grazing_in_a_forested_area._.jpg,Real,0.9996,0.9996,real,True
coco_a_group_of_people_on_motorcycles_drive_down_the_road.jpg,Real,0.9995,0.9995,real,True
coco_A_golden_ladder_sitting_next_to_a_large_black_vase..jpg,Real,0.9974,0.9974,real,True
coco_A_group_of_giraffes_and_a_couple_of_deer_stand_in_the_dust..jpg,Real,0.6359,0.6359,real,True
coco_a_man_sitting_on_a_bench_talking_on_his_cell_phone.jpg,Real,0.9649,0.9649,real,True
coco_A_cat_is_dressed_like_santa_with_a_meme_put_together..jpg,Real,0.9984,0.9984,real,True
coco_a_small_cat_stands_on_some_snowy_plank_.jpg,Real,1.0000,1.0000,real,True
coco_A_massive_wooden_ship_beached_on_snow_covered_ground..jpg,Real,0.7445,0.7445,real,True
coco_A_white__and_gray_water_fixture_sitting_on_top_of_cardboard..jpg,Real,0.9912,0.9912,real,True
