image,prediction,confidence,raw_score,expected,correct
coco_Several_giraffes,_including_an_infant,_stand_in_an_exhibit..jpg,Real,0.5623,0.5623,real,True
coco_A_plane_that_is_flying_over_the_trees..jpg,Real,0.9975,0.9975,real,True
coco_A_red_stop_sign_sitting_below_a_tall_building..jpg,Real,0.8584,0.8584,real,True
coco_A_lot_of_birds_flying_around_on_a_beach..jpg,Real,0.9987,0.9987,real,True
coco_Wooden_bench_on_hillside_near_grassy_sloped_area..jpg,Real,0.8554,0.8554,real,True
coco_A_small_red_airplane_on_the_runway_at_the_airport._.jpg,Real,0.9172,0.9172,real,True
coco_Two_women_wearing_hats_standing_near_a_fence..jpg,Real,1.0000,1.0000,real,True
coco_A_woman_holding_an_umbrella_over_another_man..jpg,Real,0.9998,0.9998,real,True
coco_Commercial_airliner_over_runway_at_airport_on_smoggy_day..jpg,Real,0.9871,0.9871,real,True
coco_Two_sheep_that_are_standing_in_the_grass..jpg,Real,0.9924,0.9924,real,True
coco_Two_people_are_looking_in_a_mirror_near_a_traffic_light_and_fire_hydrant..jpg,Real,0.9986,0.9986,real,True
coco_A_standing_toilet_sitting_inside_of_a_stone_and_cement_room..jpg,Real,0.9997,0.9997,real,True
coco_This_quaint_backyard_has_a_shed_and_a_bench.jpg,Real,0.9976,0.9976,real,True
coco_A_traffic_sign_in_front_of_large_trees_and_a_building..jpg,Real,0.9992,0.9992,real,True
coco_A_glass_vase_filled_with_oranges_on_a_table_next_to_a_plate_filled_with_even_more_oranges..jpg,Real,0.9978,0.9978,real,True
coco_There_is_a_crowd_of_people_waiting_for_the_train._.jpg,Real,0.9962,0.9962,real,True
coco_The_Seattle_Space_Needle_as_a_Jumbo_Jet_Plane_flies_by..jpg,Real,0.9997,0.9997,real,True
coco_a_red_humming_bird_outside_at_a_humming_bird_feeder
.jpg,Real,0.9493,0.9493,real,True
coco_A_train_traveling_down_train_tracks_next_to_two_buildings..jpg,Real,0.9740,0.9740,real,True
coco_Volunteer_firemen_with_their_truck_shooting_out_a_jet_of_water.jpg,Real,0.9976,0.9976,real,True
coco_Two_people_are_looking_at_a_truck_while_a_dog_is_being_walked..jpg,Real,0.9999,0.9999,real,True
coco_The_white_train_is_at_a_platform_at_evening_time..jpg,Real,0.9992,0.9992,real,True
coco_A_yellow_and_blue_train_traveling_along_tracks..jpg,Real,0.9789,0.9789,real,True
coco_cars_that_are_stopped_at_a_traffic_light.jpg,Real,0.9991,0.9991,real,True
coco_A_man_sits_on_a_bench_in_a_no_smoking_area.jpg,Real,0.5362,0.5362,real,True
coco_A_flock_of_sheep_walking_down_a_road_with_a_man_and_young_girl._.jpg,Real,0.9977,0.9977,real,True
coco_A_giraffe_in_a_grassy_field_near_a_hill..jpg,Real,0.9999,0.9999,real,True
coco_A_motorcycle_rally_on_the_street_with_many_spectators..jpg,Real,0.9508,0.9508,real,True
coco_The_table__top_was_white_with_brown_chairs.jpg,Real,0.9994,0.9994,real,True
coco_A_desk_with_a_book,_computer_and_other_electronic_devices._.jpg,Real,0.9999,0.9999,real,True
coco_A_woman_kissing_a_giraffe_over_a_wooden_fence..jpg,Real,0.9986,0.9986,real,True
coco_A_bird_sitting_on_top__of_an_orange_slice..jpg,Real,0.9011,0.9011,real,True
coco_a_person_riding_skis_in_the_middle_of_a_snowy_street.jpg,Real,0.6943,0.6943,real,True
coco_A_red_stop_sign_with_a_sticker_of_a_man_holding_up_a_sword..jpg,Real,0.8100,0.8100,real,True
coco_A_stove_top_oven_covered_in_pots_and_pans..jpg,Real,0.9843,0.9843,real,True
coco_Sheep_are_in_a_field_near_a_fence_and_on_a_tractor..jpg,Real,0.9944,0.9944,real,True
coco_A_highway_with_a_Rue_Paul_St._sign_beside_it..jpg,Real,0.9907,0.9907,real,True
coco_An_enclose_in_a_building_with_a_giraffe_in_the_background..jpg,Real,0.9891,0.9891,real,True
coco_A_very_nice_looking_train_by_a_plat_form..jpg,Real,0.9924,0.9924,real,True
coco_A_man_in_tie,_black_coat_and_a_hat..jpg,Real,0.6460,0.6460,real,True
coco_a_woman_posing_on_a_wooden_bench_in_the_woods.jpg,Real,0.9518,0.9518,real,True
coco_A_large_clock_tower_with_a_clock_on_it's_face..jpg,Real,0.9548,0.9548,real,True
coco_A_city_street_line_with_brick_buildings_and_trees..jpg,Real,0.8266,0.8266,real,True
coco_A_green_train_traveling_through_a_train_yard..jpg,Real,0.9940,0.9940,real,True
coco_Two_bathroom_sinks_under_two_mirrors_next_to_paper_towel_dispenser..jpg,Real,0.9992,0.9992,real,True
coco_A_picture_of_a_two-story_bus_by_the_street..jpg,Real,0.9888,0.9888,real,True
coco_A_plane_that_is_flying_in_the_air..jpg,Real,0.8986,0.8986,real,True
coco_there_is_a_one_way_street_sign_under_a_street_name_sign.jpg,Real,0.9708,0.9708,real,True
coco_A_walkway_lined_with_green_trees_next_to_park_benches..jpg,Fake,0.8729,0.1271,real,False
coco_An_orange_detour_sign_hanging_from_a_metal_pole_under_a_cloudy_sky..jpg,Real,0.9847,0.9847,real,True
coco_A_kitchen_with_lots_of_clutter_and_an_open_drawer..jpg,Real,0.9928,0.9928,real,True
coco_Towels_hanging_on_an_oven_in_a_kitchen.jpg,Real,1.0000,1.0000,real,True
coco_A_white_toilet_sitting_next_to_a_red_counter_with_a__sink..jpg,Real,0.9779,0.9779,real,True
coco_a_man_riding_a_small_motorcycle_in_the_bustling_streets.jpg,Real,0.9994,0.9994,real,True
coco_A_kitchen_with_a_stove_and_a_microwave..jpg,Real,0.9598,0.9598,real,True
coco_a_fire_hydrant_in_a_field_with_trees_in_the_background.jpg,Real,0.9579,0.9579,real,True
coco_A_kitchen_complete_with_a_microwave,_sink,_and_dishwasher..jpg,Real,0.9992,0.9992,real,True
coco_A_man_riding_a_motorcycle_down_a_city_street..jpg,Real,0.9981,0.9981,real,True
coco_There_is_a_black_and_white_photo_with_a_bench_falling_over..jpg,Real,0.9531,0.9531,real,True
coco_A_tiled_bathroom_altered_to_suit_the_needs_of_the_handicapped..jpg,Real,0.9939,0.9939,real,True
coco_a_purple_bus_standing_outside_the_building_and_a_woman_coming_out.jpg,Real,0.9667,0.9667,real,True
coco_Cute_little_cat_sitting_inside_of_a_bidet.jpg,Real,0.7590,0.7590,real,True
coco_A_man_leaning_on_his_motorcycle_along_the_roadside..jpg,Real,0.9733,0.9733,real,True
coco_Some_smiling_happy_skiers_riding_on_a_lift..jpg,Real,0.9995,0.9995,real,True
coco_The_jet_is_flying_high_in_sky_threw_the_sun.jpg,Real,0.9285,0.9285,real,True
coco_A_traffic_light_with_a_building_in_the_background..jpg,Real,0.9879,0.9879,real,True
coco_a_lady_and_man_standing_next_to_a_fire_hyrdgen.jpg,Real,0.9998,0.9998,real,True
coco_A_yellow_traffic_light_above_a_street_next_to_houses..jpg,Real,0.9909,0.9909,real,True
coco_A_person_on_a_street_next_to_a_motor_bike..jpg,Real,0.9984,0.9984,real,True
coco_A_PICTURE_OF_ALL_WHITE_IN_A_BATHROOM_.jpg,Fake,0.6377,0.3623,real,False
coco_an_image_of_a_a_plane_that_is_flying_in_the_air.jpg,Real,0.9998,0.9998,real,True
coco_A_passenger_jetliner_sitting_on_top_of_a_tarmac_at_an_airport..jpg,Real,0.9057,0.9057,real,True
coco_A_yellow_fire_hydrant_sitting_in_front_of_a_building..jpg,Real,1.0000,1.0000,real,True
coco_a_small_toilet_in_a_bathroom_with_tile_walls.jpg,Real,0.9992,0.9992,real,True
coco_A_bird_stands_on_the_ground_among_dried_leaves..jpg,Real,0.9856,0.9856,real,True
coco_A_couple_of_men_herding_sheep_down_a_road..jpg,Real,0.9970,0.9970,real,True
coco_A_couple_of_beautiful_women_talking_to_an_older_man..jpg,Real,0.9958,0.9958,real,True
coco_Elderly_woman_preparing_beverages_in_modern_kitchen_of_home..jpg,Real,0.9813,0.9813,real,True
coco_A_double_deck_bus_parked_along_the_curb_in_front_of_a_building..jpg,Real,0.9917,0.9917,real,True
coco_A_motorcycle_sitting_on_the_side_of_a_street_corner..jpg,Real,0.9680,0.9680,real,True
coco_a_close_up_of_many_toy_sheeps_on_a_table_.jpg,Real,0.6288,0.6288,real,True
coco_A_group_of_giraffe_standing_next_to_each_other_on_a_field..jpg,Real,0.9930,0.9930,real,True
coco_A_table_with_four_bowls_of_food_on_the_top..jpg,Real,0.9700,0.9700,real,True
coco_A_train_with_graffiti_moves_along_the_railroad_tracks..jpg,Real,0.9993,0.9993,real,True
coco_Car_parked_in_the_parking_lot_next_to_the_pier.jpg,Real,0.9893,0.9893,real,True
coco_A_distant_airplane_flying_between_two_large_buildings..jpg,Real,0.9987,0.9987,real,True
coco_A_large_herd_of_sheep_are_walking_behind_a_wire_fence..jpg,Real,0.9811,0.9811,real,True
coco_A_row_of_motorcycles_parked_in_front_of_a_building..jpg,Real,0.8542,0.8542,real,True
coco_train-00001-of-00008_619_A_man_riding_on_the_back_of_a_blue_motorcycle..jpg,Real,0.9904,0.9904,real,True
coco_White_counter_top_sink_with_wooden_cabinets_and_a_mirror._.jpg,Real,0.9985,0.9985,real,True
coco_A_pirstine_white_and_black_bathroom_with_a_tub_by_a_window.jpg,Real,0.9621,0.9621,real,True
coco_A_woman_sitting_on_top_of_a_bench_looking_beautiful..jpg,Real,0.9895,0.9895,real,True
coco_A_damaged_sign_that_says_STATE_LAW_YIELD_TO_PEDESTRIANS_WITHIN_CROSSWALK..jpg,Real,0.8076,0.8076,real,True
coco_A_airplane_banking_to_the_right_as_it_ascends_into_the_sky.jpg,Real,0.7697,0.7697,real,True
coco_A_large_black_train_on_a_train_track._.jpg,Fake,0.9604,0.0396,real,False
coco_a_brown_and_black_counter_a_bath_tub_and_a_mirror_and_cups.jpg,Real,0.9994,0.9994,real,True
coco_A_kitchen_filled_with_lots_of_counter_top_space..jpg,Fake,0.5401,0.4599,real,False
coco_The_two_yellow_trains_are_coming_down_from_the_mountain..jpg,Real,1.0000,1.0000,real,True
coco_A_man_sitting_on_a_parked_motorcycle_on_the_street_.jpg,Real,0.9938,0.9938,real,True
coco_A_lot_if_birds_are_standing_at_the_beach_shore.jpg,Fake,0.9439,0.0561,real,False
coco_Black_and_white_photo_of_a_clocktower_and_a_bird..jpg,Real,0.9046,0.9046,real,True
coco_A_giraffe_standing_next_to_a_brick_building..jpg,Real,0.9968,0.9968,real,True
coco_A_herd_of_sheep_standing_on_top_of_a_lush_green_field_grazing..jpg,Real,0.9999,0.9999,real,True
coco_A_late_night,_long-exposure_picture_of_a_city_street..jpg,Real,0.9651,0.9651,real,True
coco_The_left_side_of_a_white_dog_sitting_on_a_couch..jpg,Real,0.9898,0.9898,real,True
coco_A_man_getting_off_a_double_decker_bus.jpg,Fake,0.6032,0.3968,real,False
coco_A_tall_giraffe_standing_next_to_a_herd_of_deer..jpg,Fake,0.5766,0.4234,real,False
coco_Two_eyes_peeping_through_two_doors_with_a_floor.jpg,Fake,0.5254,0.4746,real,False
coco_A_white_toilet_sitting_next_to_a_bathroom_sink..jpg,Real,0.9712,0.9712,real,True
coco_A_bathroom_with_a_sink_under_a_mirror..jpg,Real,0.9927,0.9927,real,True
coco_A_cat_is_laying_in_front_of_a_laptop_and_a_monitor.__.jpg,Real,0.9981,0.9981,real,True
coco_A_man_in_a_red_shirt_standing_next_to_an_airplane..jpg,Real,0.9991,0.9991,real,True
coco_A_picture_of_a_painting_and_a_couch..jpg,Real,0.9999,0.9999,real,True
coco_A_table_that_has_a_cup_of_coffee_and_a_book_set_on_it..jpg,Real,0.9871,0.9871,real,True
coco_Decorated_elephant_statue_near_many_bicycles_in_racks..jpg,Real,0.9989,0.9989,real,True
coco_A_person_riding_a_bike_in_the_rain_while_holding_an_umbrella..jpg,Real,0.9999,0.9999,real,True
coco_A_motorcycle_is_parked_in_the_gravel_alongside_a_street..jpg,Real,0.9244,0.9244,real,True
coco_Three_sheep_in_the_process_of_running_on_grass_outside..jpg,Real,0.9328,0.9328,real,True
coco_A_silver_mountain_bike_is_on_a_boat..jpg,Real,0.9996,0.9996,real,True
coco_A_close_up_view_of_a_giraffe's_face..jpg,Real,0.9628,0.9628,real,True
coco_A_girl_and_boy_playing_on_a_fire_hydrant..jpg,Real,0.9967,0.9967,real,True
coco_Passenger_air_planes_parked_at_an_airport,_overcast_weather..jpg,Real,0.9236,0.9236,real,True
coco_A_giraffe_standing_next_to_a_palm_tree_on_a_field..jpg,Real,0.9996,0.9996,real,True
coco_A_group_of_people_skiing_down_a_snow_covered_slope..jpg,Real,0.9956,0.9956,real,True
coco_A_person_rides_an_ATV_with_other_ATVS.jpg,Real,1.0000,1.0000,real,True
coco_Three_double_decker_busses_are_parked_in_front_of_a_building..jpg,Real,0.9964,0.9964,real,True
coco_Doorway_view_to_a_bathroom_with_a_sink,_cabinets_and_a_toilet..jpg,Real,0.9993,0.9993,real,True
coco_A_cat_that_is_laying_down_underneath_a_car..jpg,Real,0.9726,0.9726,real,True
coco_A_yellow_bus_is_going_under_a_bridge.jpg,Real,0.9996,0.9996,real,True
coco_A_toilet_with_a_light_blue_cover_next_to_a_shower..jpg,Real,0.9916,0.9916,real,True
coco_A_child_on_a_skateboard_is_performing_a_trick_on_a_slab..jpg,Real,0.9983,0.9983,real,True
coco_A_train_sitting_next_to_a_loading_area_near_a_house..jpg,Real,0.9999,0.9999,real,True
coco_a_sculpture_made_of_spoons_and_an_old_toaster.jpg,Real,0.9819,0.9819,real,True
coco_The_car_is_traveling_down_the_road_while_the_dog_watches..jpg,Real,0.9773,0.9773,real,True
coco_A_bus_stop_next_to_a_curvy_road_surrounded_by_traffic_lights..jpg,Real,0.9989,0.9989,real,True
coco_A_motorcycle_parked_next_to_a_yellow_thing_and_tree..jpg,Real,0.9996,0.9996,real,True
coco_Bathroom_with_wood_trim_and_toiletries_with_window.jpg,Real,0.8363,0.8363,real,True
coco_An_empty_bathroom_with_a_shower_next_to_a_toilet..jpg,Real,0.9985,0.9985,real,True
coco_A_man_riding_a_motorcycle_down_a_street_with_a_person..jpg,Fake,0.7136,0.2864,real,False
coco_A_chef_in_a_kitchen_preparing_a_meal..jpg,Real,0.9974,0.9974,real,True
coco_A_red_street_sign_next_to_a_no_parking_sign..jpg,Real,0.9399,0.9399,real,True
coco_A_train_is_travelling_on_a_railroad_track..jpg,Real,0.9541,0.9541,real,True
coco_A_person_with_a_cell_phone_and_a_umbrella..jpg,Real,0.9998,0.9998,real,True
coco_A_blue_and_white_train_on_tracks_with_blue_sky_in_background..jpg,Real,0.5066,0.5066,real,True
coco_A_bullet_train_is_going_through_a_tunnel..jpg,Real,0.9815,0.9815,real,True
coco_A_giraffe_sticking_out_is_tongue_to_grasp_an_item_from_a_person's_hand..jpg,Real,0.5696,0.5696,real,True
coco_a_train_that_is_on_a_train_track.jpg,Fake,0.9476,0.0524,real,False
coco_A_white_bathroom_with_a_sink,_towels_and_tub..jpg,Real,0.9936,0.9936,real,True
coco_A_large_building_on_the_corner_of_the_intersection._.jpg,Real,0.9007,0.9007,real,True
coco_a_bird_ready_to_take_off_an_edge_made_of_cement_.jpg,Real,0.9992,0.9992,real,True
coco_Large_giraffe_standing_in_the_shade_underneath_a_tree_in_a_field._.jpg,Real,0.9849,0.9849,real,True
coco_A_basket_filled_with_ripe_bananas_on_top_of_a_table..jpg,Real,0.9799,0.9799,real,True
coco_A_green_and_white_bus_driving_down_a__city_street..jpg,Real,0.8434,0.8434,real,True
coco_A_woman_wearing_a_net_on_her_head_cutting_a_cake._.jpg,Real,0.9990,0.9990,real,True
coco_A_close-up_of_the_streetlamp_showing_to_red_street_signs..jpg,Real,0.9364,0.9364,real,True
coco_A_man_sees_a_double_reflection_in_his_mirror..jpg,Real,1.0000,1.0000,real,True
coco_A_fire_burns_while_a_person_rides_a_green_motorcycle_and_several_motorcycles_are_flipping_in_the_air..jpg,Real,0.9994,0.9994,real,True
coco_A_group_of_people_walking_on_a_street_by_some_cars..jpg,Real,0.9298,0.9298,real,True
coco_A_giraffe_standing_next_to_a_pile_or_rocks..jpg,Real,0.9932,0.9932,real,True
coco_A_city_street_with_a_storm_drain,_fire_hydrant,_and_manhole_cover..jpg,Real,0.7503,0.7503,real,True
coco_A_car_parked_next_to_a_bench_along_a_city_street..jpg,Real,1.0000,1.0000,real,True
coco_Motorcycles_parked_in_a_row_in_the_street._.jpg,Real,0.9942,0.9942,real,True
coco_there_is_a_bus_that_is_stopped_and_is_very_dark.jpg,Real,0.9969,0.9969,real,True
coco_A_man_sitting_on_a_bench_holding_a_blue_umbrella_with_black_dots..jpg,Real,0.9800,0.9800,real,True
coco_A_large_Air_Force_jet_taking_off_of_a_runway..jpg,Real,0.9987,0.9987,real,True
coco_A_train_is_going_down_the_track_under_a_bridge..jpg,Real,0.9802,0.9802,real,True
coco_An_empty_living_room_in_an_apartment_with_several_chairs_sitting_in_the_middle_of_it..jpg,Real,0.9978,0.9978,real,True
coco_A_bathtub_sits_next_a_window_showing_a_ferris_wheel..jpg,Real,0.9999,0.9999,real,True
coco_A_cat_laying_on_a_rug_next_to_a_sliding_glass_door..jpg,Real,1.0000,1.0000,real,True
coco_A_motorcycle_parked_on_a_lush_green_field..jpg,Real,0.9843,0.9843,real,True
coco_There_is_a_blue_and_yellow_train_stopped_at_a_train_stop.jpg,Real,0.9991,0.9991,real,True
coco_A_green_and_white_street_sign_that_reads_lincoln_av_e..jpg,Real,0.9902,0.9902,real,True
coco_A_toy_horse_is_sitting_on_a_sidewalk_next_a_fire_hydrant..jpg,Real,0.9949,0.9949,real,True
coco_A_street_light_stands_in_front_of_a_Best_Buy..jpg,Real,0.9939,0.9939,real,True
coco_A_very_cute_cat_laying_in_a_very_small_sink..jpg,Real,0.9992,0.9992,real,True
coco_A_little_girl_is_making_a_huge_mess_with_a_birthday_cake._.jpg,Real,0.9887,0.9887,real,True
coco_A_bird_flying_over_an_ocean,_with_a_wave_crashing_behind_it..jpg,Fake,0.5044,0.4956,real,False
coco_A_kid_standing_there_looking_at_his_snowboard_on_the_snow_covered_walkway._.jpg,Real,0.9999,0.9999,real,True
coco_A_black_and_white_photo_of_a_snow_covered_bench..jpg,Real,0.8736,0.8736,real,True
coco_A_group_of_motorcycle_riders_racing_down_a_track..jpg,Real,0.9610,0.9610,real,True
coco_A_youth_wearing_a_yellow_hat_is_rowing_a_boat_down_the_stream..jpg,Real,0.9999,0.9999,real,True
coco_A_man_sitting_on_top_of_a_bench_near_some_pigeons..jpg,Real,0.9988,0.9988,real,True
coco_An_ANA_blue_and_white_airplane_at_an_airport._.jpg,Real,0.9193,0.9193,real,True
coco_A_motorcycle_drives_on_the_street_beside_a_city_bus..jpg,Real,1.0000,1.0000,real,True
coco_The_man_is_holding_two_knives_in_his_hands..jpg,Real,0.9771,0.9771,real,True
coco_A_very_green_bench_that_is_in_some_grass..jpg,Real,0.9730,0.9730,real,True
coco_A_person_standing_next_to_a_couple_of_motor_bikes..jpg,Real,0.9997,0.9997,real,True
coco_A_group_of_women_that_are_standing_near_each_other..jpg,Real,0.9986,0.9986,real,True
coco_A_row_of_parked_bicycles_sitting_on_a_side_walk..jpg,Real,0.9998,0.9998,real,True
coco_Roadway_intersections_in_urban_area_near_waterway_with_bridge..jpg,Real,0.9984,0.9984,real,True
coco_a_man_that_is_riding_a_bike_on_some_concrete_.jpg,Real,0.9907,0.9907,real,True
coco_A_white_church_sitting_at_the_bottom_of_a_hillside..jpg,Real,0.9991,0.9991,real,True
coco_An_worn_out_rainbow_colored_park_bench_seat.jpg,Real,0.9482,0.9482,real,True
coco_train-00000-of-00008_373_A_large_long_train_on_a_steel_track..jpg,Real,0.8597,0.8597,real,True
coco_A_park_with_many_trees_and_benches_at_night._.jpg,Real,0.9999,0.9999,real,True
coco_a_group_of_motorcycles_next_to_each_other_in_front_of_an_advertisement.jpg,Real,0.9723,0.9723,real,True
coco_Several_pieces_of_art_and_a_painting_on_display.jpg,Real,0.9948,0.9948,real,True
coco_a_black_and_yellow_fire_hydrant_is_near_the_street.jpg,Real,0.8119,0.8119,real,True
coco_Two_giraffe_standing_next_to_each_other_in_a_field_next_to_a_tree..jpg,Real,0.9893,0.9893,real,True
coco_Fair-goers_sit_in_the_shade_outside_a_carnival_tent..jpg,Real,0.9819,0.9819,real,True
coco_A_group_of_people_standing_outside_of_a_bus..jpg,Real,0.7279,0.7279,real,True
coco_The_entrance_for_a_subway_on_a_city_street..jpg,Real,0.9941,0.9941,real,True
coco_a_buffalo_and_a_giraffe_are_in_a_field.jpg,Real,0.9228,0.9228,real,True
coco_A_wall_mounted_oven_inside_of_a_kitchen_with_a_large_entrance..jpg,Real,0.9100,0.9100,real,True
coco_A_bus_on_a_street_that_only_allows_buses..jpg,Real,0.9999,0.9999,real,True
coco_A_bathroom_with_white_urinals_amd_sinks_and_brown_stall_doors..jpg,Real,0.9845,0.9845,real,True
coco_Young_woman_carrying_an_opened_umbrella_in_a_city_neighborhood..jpg,Real,0.9969,0.9969,real,True
coco_A_bathroom_showing_the_bathtub_and_the_sink_and_mirror..jpg,Real,0.9997,0.9997,real,True
coco_A_stop_top_oven_in_a_kitchen_next_to_a_couple_of_windows..jpg,Real,0.9984,0.9984,real,True
coco_A_white_toilet_sitting_under_a_window_on_an_airplane..jpg,Real,0.9901,0.9901,real,True
coco_A_black_bird_that_is_sitting_on_a_branch..jpg,Real,0.9957,0.9957,real,True
coco_A_group_o_sheep_with_blue_markings_in_a_grassy_field..jpg,Real,0.9972,0.9972,real,True
coco_A_large_passenger_airplane_flying_through_the_air..jpg,Real,0.9957,0.9957,real,True
coco_The_windows_of_a_railroad_train_photographed_against_a_cloudy_background..jpg,Real,0.9999,0.9999,real,True
coco_A_kitchen_with_a_stove,_microwave,_telephone,_table_and_chair._.jpg,Real,0.9978,0.9978,real,True
coco_A_white,_red_and_blue_bus_on_street_next_to_people_walking..jpg,Real,0.9953,0.9953,real,True
coco_a_man_sitting_on_a_bench_with_a_backpack_and_a_cane_.jpg,Real,0.9972,0.9972,real,True
coco_A_man_playing_chess_as_a_cat_watches_in_the_other_chair..jpg,Real,0.9492,0.9492,real,True
coco_A_white_bus_driving_past_a_hillside_covered_with_trees..jpg,Real,0.9720,0.9720,real,True
coco_A_row_of_motorcycles_parked_next_to_each_other..jpg,Real,0.9989,0.9989,real,True
coco_A_power_line_with_lots_of_different_components..jpg,Real,0.8941,0.8941,real,True
coco_A_trash_can_is_sitting_next_to_a_lowered_curb..jpg,Real,0.9974,0.9974,real,True
coco_Inside_a_restroom_stall,_a_rag_floats_in_the_toilet_water..jpg,Real,0.9998,0.9998,real,True
coco_A_man_holding_a_remote_control_in_his_mouth..jpg,Real,0.8708,0.8708,real,True
coco_A_yellow_stripped_cat_sitting_in_a_bathroom_sink..jpg,Real,0.9979,0.9979,real,True
coco_A_street_devoid_of_traffic_surrounded_by_tall_buildings..jpg,Real,0.8883,0.8883,real,True
coco_A_man_holding_an_umbrella_while_walking_down_a_street..jpg,Real,0.9847,0.9847,real,True
coco_train-00006-of-00008_702_A_man_riding_on_the_back_of_a_motorcycle_down_a_street..jpg,Real,0.9996,0.9996,real,True
coco_An_airplane_taking_off_from_an_airport_at_night..jpg,Real,0.9991,0.9991,real,True
coco_A_red_fire_hydrant_between_two_trees_in_front_of_a_building..jpg,Real,0.9463,0.9463,real,True
coco_A_man_riding_a_motorcycle_across_a_lush_green_park..jpg,Real,1.0000,1.0000,real,True
coco_A_blue_and_yellow_bus_parked_in_front_of_a_man_with_a__bike..jpg,Real,0.9999,0.9999,real,True
coco_A_sidewalk_lined_with_parked_cars_next_to_tall_buildings..jpg,Real,0.7793,0.7793,real,True
coco_A_lot_of_traffic_on_the_road_in_the_city..jpg,Real,0.9997,0.9997,real,True
coco_There_is_a_car_with_bicycles_on_the_top_of_it..jpg,Real,0.9992,0.9992,real,True
coco_A_pedestrian_crossing_sign_sitting_on_a_street_corner..jpg,Real,0.9998,0.9998,real,True
coco_A_train_traveling_past_a_brick_wall_near_a_tank..jpg,Real,0.9193,0.9193,real,True
coco_A_single_giraffee_standing_in_a_dried_field..jpg,Real,0.9883,0.9883,real,True
coco_A_train_is_being_doodled_with_green_and_blue..jpg,Real,0.9885,0.9885,real,True
coco_A_giraffe_in_the_wild_all_alone_.jpg,Real,0.6160,0.6160,real,True
coco_Giraffe_standing_on_a_grass_covered_field_next_to_a_hill..jpg,Real,0.9491,0.9491,real,True
coco_A_kitchen_with_an_oven_and_a_dishwasher..jpg,Real,0.8958,0.8958,real,True
coco_A_train_traveling_down_train_tracks_next_to_a_train_yard..jpg,Fake,0.9189,0.0811,real,False
coco_A_man_sitting_on_a_bench_next_to_pigeons_holding_a_news_paper..jpg,Fake,0.6946,0.3054,real,False
coco_A_large_white_bird_flying_over_a_sandy_beach..jpg,Real,0.9969,0.9969,real,True
coco_An_airplane_sits_on_the_tarmac_of_an_airport,_with_a_disconnected_boarding_gate..jpg,Real,0.9988,0.9988,real,True
coco_A_couple_of_zebra_walking_next_to_a_giraffe_on_a_lush_green_field..jpg,Fake,0.8604,0.1396,real,False
coco_A_boy_is_laying_on_a_bench_in_a_park..jpg,Real,0.8402,0.8402,real,True
coco_A_railroad_train_heading_toward_a_traffic_light_on_the_tracks.jpg,Real,0.9632,0.9632,real,True
coco_train-00005-of-00008_389_A_large_passenger_jet_flying_through_a_cloudy_sky..jpg,Fake,0.5735,0.4265,real,False
coco_A_person_driving_a_car_towards_an_overpass..jpg,Real,0.8003,0.8003,real,True
